hid,idno,relation,sex,age,age_month,marstat,religion,school_attend,educ_attain,yrs_school,literacy,act_status,labor_force,occupation,industry,migrate_recent,disability,blind,deaf,mental,ch_weight,ch_height,children_born,children_surv,births_12m,hhweight
e05b8283212,3,3,2,0,6,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,7.22,65.8,,,,256.15498243331166
e05b8283212,4,3,1,0,11,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,9.12,75.8,,,,256.15498243331166
e05b8283212,5,3,1,0,0,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,7.41,55.4,,,,256.15498243331166
e05b8283212,6,3,2,2,31,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,11.43,84.1,,,,256.15498243331166
e05b8283212,7,3,2,3,40,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,12.54,90.5,,,,256.15498243331166
e2471c6cccd,1,1,1,40,,2,6,3,1,4,1,1,1,6,1,11,0,0,0,0,,,,,,256.15498243331166
e2471c6cccd,2,2,2,32,,2,6,4,1,0,2,3,2,0,0,99,0,0,0,0,,,6,4,0,256.15498243331166
e2471c6cccd,3,3,2,2,32,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,12.13,89.0,,,,256.15498243331166
e2471c6cccd,4,3,1,3,36,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,12.46,90.4,,,,256.15498243331166
e2471c6cccd,5,3,2,6,,1,6,1,1,1,1,3,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
e2471c6cccd,6,3,1,8,,1,6,1,1,0,2,3,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
e2471c6cccd,7,3,1,10,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
e2471c6cccd,8,3,2,12,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,0,,0,256.15498243331166
e2471c6cccd,9,3,1,15,,1,6,1,2,8,1,3,2,0,0,99,0,0,0,0,,,,,,256.15498243331166
e2471c6cccd,10,3,1,19,,1,6,1,2,9,1,3,2,0,0,99,0,0,0,0,,,,,,256.15498243331166
e293d68cc83,1,1,1,49,,2,6,3,2,6,1,3,2,0,0,0,0,0,0,0,,,,,,346.7463786597267
e293d68cc83,2,2,2,52,,2,6,3,2,8,1,1,1,1,6,0,0,0,0,0,,,4,4,0,346.7463786597267
e4387c84d5b,1,1,1,45,,2,6,2,1,0,2,1,1,6,1,0,0,0,0,0,,,,,,256.15498243331166
e4387c84d5b,2,2,2,30,,2,6,2,1,0,2,1,1,6,1,99,0,0,0,0,,,6,6,0,256.15498243331166
e4387c84d5b,3,3,2,1,20,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,9.16,77.8,,,,256.15498243331166
e4387c84d5b,4,3,1,1,21,1,6,2,1,0,0,0,0,0,0,99,0,0,0,0,9.86,78.6,,,,256.15498243331166
e4387c84d5b,5,3,2,3,39,1,6,2,1,0,0,0,0,0,0,11,0,0,0,0,12.2,91.0,,,,256.15498243331166
e4387c84d5b,6,3,2,5,,1,6,2,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
e4387c84d5b,7,3,1,9,,1,6,1,1,2,1,0,0,0,0,20,0,0,0,0,,,,,,256.15498243331166
e4387c84d5b,8,3,1,11,,1,6,2,1,0,2,1,0,0,0,99,0,0,0,0,,,,,,256.15498243331166
e65050a6705,1,1,1,44,,2,6,3,1,4,1,1,1,7,5,30,0,0,0,0,,,,,,314.0040478564307
e65050a6705,2,2,2,38,,2,6,3,1,4,1,3,2,0,0,30,0,0,0,0,,,2,2,1,314.0040478564307
e65050a6705,3,3,1,0,10,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,10.32,78.3,,,,314.0040478564307
e7eb38c5c3b,1,1,1,49,,2,6,3,1,4,1,1,1,7,5,99,0,0,0,0,,,,,,291.53180458624126
e7eb38c5c3b,2,2,2,45,,2,6,4,1,0,2,3,2,0,0,99,0,0,0,0,,,5,5,0,291.53180458624126
e7eb38c5c3b,3,3,2,14,,1,6,1,2,6,1,3,0,0,0,99,0,0,0,0,,,,,,291.53180458624126
e7eb38c5c3b,4,3,1,17,,1,6,1,2,6,1,1,1,8,3,99,0,0,0,0,,,,,,291.53180458624126
e7eb38c5c3b,5,3,1,19,,1,6,4,1,0,1,1,1,8,3,99,0,0,0,0,,,,,,291.53180458624126
eb77a2c941f,1,1,1,31,,2,6,3,2,9,1,1,1,8,3,20,0,0,0,0,,,,,,291.53180458624126
eb77a2c941f,2,2,2,24,,2,6,3,2,6,1,3,2,0,0,12,0,0,0,0,,,2,2,0,291.53180458624126
eb77a2c941f,3,3,1,1,16,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,10.74,78.9,,,,291.53180458624126
eb77a2c941f,4,3,1,6,,1,6,1,1,0,1,0,0,0,0,12,0,0,0,0,,,,,,291.53180458624126
eb77a2c941f,5,4,2,22,,3,6,3,1,2,1,3,2,0,0,0,0,0,0,0,,,0,,0,291.53180458624126
ec2e7ecf492,1,1,2,42,,4,6,3,2,12,1,1,1,5,15,0,0,0,0,0,,,1,1,0,346.7463786597267
ec2e7ecf492,2,3,1,21,,1,6,3,2,8,1,1,1,9,1,99,0,0,0,0,,,,,,346.7463786597267
ef05fc7e139,1,1,1,37,,2,6,3,2,6,1,1,1,6,1,30,0,0,0,0,,,,,,256.15498243331166
ef05fc7e139,2,2,2,30,,2,6,4,1,0,2,3,2,0,0,30,0,0,0,0,,,7,7,1,256.15498243331166
ef05fc7e139,3,3,2,0,7,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,8.07,69.4,,,,256.15498243331166
ef05fc7e139,4,3,1,3,37,1,6,2,0,,0,0,0,0,0,30,0,0,0,0,12.15,90.2,,,,256.15498243331166
ef05fc7e139,5,3,2,5,,1,6,4,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
ef05fc7e139,6,3,2,8,,1,6,1,1,1,2,0,0,0,0,30,0,0,0,0,,,,,,256.15498243331166
ef05fc7e139,7,3,1,11,,1,6,1,1,2,1,3,0,0,0,30,0,0,0,0,,,,,,256.15498243331166
ef05fc7e139,8,3,2,11,,1,6,1,1,3,1,3,0,0,0,30,0,0,0,0,,,,,,256.15498243331166
ef05fc7e139,9,3,2,13,,1,6,1,2,6,1,3,0,0,0,30,0,0,0,0,,,0,,0,256.15498243331166
f03b5a7fb3c,1,1,1,26,,2,6,3,1,3,1,1,1,6,3,20,0,0,0,0,,,,,,256.15498243331166
f03b5a7fb3c,2,2,2,22,,2,6,4,1,0,1,1,1,6,1,99,0,0,0,0,,,2,2,0,256.15498243331166
f03b5a7fb3c,3,3,2,1,22,1,6,2,0,,0,0,0,0,0,0,0,0,0,0,10.92,81.9,,,,256.15498243331166
f03b5a7fb3c,4,3,2,3,38,1,6,2,0,,0,0,0,0,0,11,0,0,0,0,12.5,91.3,,,,256.15498243331166
f03b5a7fb3c,5,4,2,2,32,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,11.87,88.4,,,,256.15498243331166
f03b5a7fb3c,6,4,2,6,,1,6,1,1,0,2,0,0,0,0,10,0,0,0,0,,,,,,256.15498243331166
f0d4385f082,1,1,1,28,,2,1,4,1,0,1,1,1,5,6,0,0,0,0,0,,,,,,284.24350947158524
f0d4385f082,2,2,2,28,,2,6,3,3,11,1,3,2,0,0,99,0,0,0,0,,,2,2,0,284.24350947158524
f0d4385f082,3,3,2,4,54,1,6,3,1,0,0,0,0,0,0,11,0,0,0,0,16.14,103.1,,,,284.24350947158524
f0d4385f082,4,3,2,8,,1,6,1,1,1,1,0,0,0,0,11,0,0,0,0,,,,,,284.24350947158524
f1993026ada,1,1,2,55,,4,6,1,2,6,1,1,1,6,1,10,0,0,0,0,,,1,1,0,346.7463786597267
f1993026ada,2,3,1,25,,1,6,1,2,10,1,1,1,6,1,99,0,0,0,0,,,,,,346.7463786597267
f255181de2a,1,1,1,22,,2,6,3,3,12,1,1,1,7,6,20,0,0,0,0,,,,,,346.7463786597267
f255181de2a,2,2,2,19,,2,6,3,3,12,1,3,2,0,0,12,0,0,0,0,,,0,,0,346.7463786597267
f255181de2a,3,4,1,13,,1,6,1,2,8,1,3,0,0,0,12,0,0,0,0,,,,,,346.7463786597267
f2d52483a0d,1,1,1,50,,2,6,3,1,4,1,2,1,0,0,20,0,0,0,0,,,,,,256.15498243331166
f2d52483a0d,2,2,2,41,,2,6,3,1,4,1,2,1,0,0,20,0,0,0,0,,,6,6,0,256.15498243331166
f2d52483a0d,3,3,2,2,30,1,6,2,0,,0,0,0,0,0,10,0,0,0,0,10.73,84.6,,,,256.15498243331166
f2d52483a0d,4,3,1,4,58,1,6,2,0,,0,0,0,0,0,20,0,0,0,0,14.21,98.6,,,,256.15498243331166
f2d52483a0d,5,3,2,6,,1,6,1,1,0,2,0,0,0,0,10,0,0,0,0,,,,,,256.15498243331166
f2d52483a0d,6,3,2,7,,1,6,1,1,1,2,0,0,0,0,20,0,0,0,0,,,,,,256.15498243331166
f2d52483a0d,7,3,2,9,,1,6,1,1,2,1,0,0,0,0,99,0,0,0,0,,,,,,256.15498243331166
f2d52483a0d,8,3,2,11,,1,6,1,1,3,1,0,0,0,0,11,0,0,0,0,,,,,,256.15498243331166
f71f813d8bf,1,1,1,49,,2,6,3,3,12,1,1,1,3,12,30,0,0,0,0,,,,,,314.0040478564307
f71f813d8bf,2,2,2,44,,2,6,3,4,17,1,1,1,2,13,0,0,0,0,0,,,1,1,0,314.0040478564307
f71f813d8bf,3,3,2,5,,1,6,1,1,0,2,0,0,0,0,20,0,0,0,0,,,,,,314.0040478564307
f71f813d8bf,4,4,2,30,,1,6,3,3,12,1,1,1,5,6,20,0,0,0,0,,,0,,0,314.0040478564307
f7b471c262e,1,1,1,50,,2,6,1,2,6,1,1,1,6,15,30,0,0,0,0,,,,,,422.4995289525049
f7b471c262e,2,2,2,42,,2,6,1,2,9,1,1,1,6,1,12,0,0,0,0,,,1,1,0,422.4995289525049
f7b471c262e,3,3,1,19,,1,6,1,2,9,1,1,1,6,1,12,0,0,0,0,,,,,,422.4995289525049
fa81915ebab,1,1,1,57,,2,6,4,1,0,1,3,2,0,0,12,0,0,0,0,,,,,,346.7463786597267
fa81915ebab,2,2,2,54,,2,6,4,1,0,1,3,2,0,0,0,0,0,0,0,,,6,6,0,346.7463786597267
fa81915ebab,3,4,1,14,,1,6,1,2,8,1,3,0,0,0,11,0,0,0,0,,,,,,346.7463786597267
fac3d1cad2f,1,1,1,59,,2,6,3,1,4,1,3,2,0,0,99,0,0,0,0,,,,,,256.15498243331166
fac3d1cad2f,2,2,2,53,,2,6,3,1,0,2,3,2,0,0,99,0,0,0,0,,,4,4,0,256.15498243331166
fac3d1cad2f,3,3,2,35,,2,6,3,1,4,1,3,2,0,0,99,0,0,0,0,,,3,3,0,256.15498243331166
fac3d1cad2f,4,4,1,3,40,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,13.47,91.5,,,,256.15498243331166
fac3d1cad2f,5,4,2,3,42,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,13.31,91.2,,,,256.15498243331166
fac3d1cad2f,6,4,1,4,52,1,6,2,0,,0,0,0,0,0,99,0,0,0,0,14.73,98.6,,,,256.15498243331166
fac3d1cad2f,7,4,1,27,,2,6,3,3,11,1,1,1,6,1,99,0,0,0,0,,,,,,256.15498243331166
00df3be33eb,1,1,2,49,,2,6,3,1,1,2,3,2,0,0,20,0,1,0,0,,,6,6,0,285.8314743005855
00df3be33eb,2,2,1,50,,2,6,3,2,7,1,1,1,5,11,0,0,0,0,0,,,,,,285.8314743005855
00df3be33eb,3,3,2,11,,1,6,1,1,4,1,3,0,0,0,20,0,1,0,0,,,,,,285.8314743005855
00df3be33eb,4,3,1,13,,1,6,1,2,7,1,3,0,0,0,10,0,0,0,0,,,,,,285.8314743005855
0178baaf06d,1,1,2,29,,4,6,1,2,9,1,2,1,0,0,12,1,1,0,0,,,3,3,0,278.1699302093719
0178baaf06d,2,3,2,2,32,1,6,2,0,,0,0,0,0,0,12,0,0,0,0,12.69,89.5,,,,278.1699302093719
0178baaf06d,3,3,2,6,,1,6,1,1,0,2,0,0,0,0,12,0,0,0,0,,,,,,278.1699302093719
0178baaf06d,4,3,1,11,,1,6,1,1,5,1,0,0,0,0,12,0,0,0,0,,,,,,278.1699302093719
026d6fa208f,1,1,1,47,,2,5,4,1,0,1,1,1,9,1,20,0,0,0,0,,,,,,285.8314743005855
026d6fa208f,2,2,2,44,,2,5,4,1,0,1,3,2,0,0,11,0,0,0,0,,,1,1,0,285.8314743005855
026d6fa208f,3,3,1,9,,1,5,1,1,3,1,0,0,0,0,12,0,0,0,0,,,,,,285.8314743005855
0c0282103dc,1,1,2,63,,4,6,1,3,13,1,1,1,6,1,20,0,0,0,0,,,0,,,278.1699302093719
0c0282103dc,2,4,2,14,,1,6,1,2,7,1,3,0,0,0,99,0,0,0,0,,,0,,0,278.1699302093719
0c0282103dc,3,4,2,67,,4,6,3,1,4,1,1,1,0,0,99,0,0,0,0,,,0,,0,278.1699302093719
0dc147a1a2e,1,1,2,54,,2,6,4,1,0,1,1,1,5,6,20,0,0,0,0,,,4,4,0,349.83816550348956
0dc147a1a2e,2,2,1,53,,2,6,4,1,0,1,1,1,7,5,20,0,0,0,0,,,,,,349.83816550348956
0dc147a1a2e,3,3,1,19,,1,6,1,3,13,1,3,2,0,0,99,0,0,0,0,,,,,,349.83816550348956
0dc147a1a2e,4,3,2,22,,1,6,4,1,0,1,1,1,5,7,99,0,0,0,0,,,0,,0,349.83816550348956
0dc147a1a2e,5,3,1,23,,1,6,4,1,0,1,2,1,0,0,99,0,0,0,0,,,,,,349.83816550348956
0dc147a1a2e,6,3,1,25,,1,6,4,1,0,1,1,1,7,5,99,0,0,0,0,,,,,,349.83816550348956
0f04678cd06,1,1,1,40,,2,6,3,2,9,1,3,2,0,0,30,0,0,0,0,,,,,,285.8314743005855
0f04678cd06,2,2,2,27,,2,6,3,3,12,1,3,2,0,0,30,0,0,0,0,,,1,1,0,285.8314743005855
0f04678cd06,3,3,1,6,,1,6,1,1,1,2,0,0,0,0,30,0,0,0,0,,,,,,285.8314743005855
0f04678cd06,4,3,1,7,,1,6,1,1,1,1,0,0,0,0,30,0,0,0,0,,,,,,285.8314743005855
118c02dfcb9,1,1,2,38,,2,6,3,2,6,1,1,1,5,6,12,0,0,0,0,,,6,6,0,349.83816550348956
118c02dfcb9,2,3,1,4,59,1,6,2,1,0,0,0,0,0,0,12,0,0,0,0,16.45,104.8,,,,349.83816550348956
118c02dfcb9,3,3,2,8,,1,6,1,1,4,1,0,0,0,0,11,0,0,0,0,,,,,,349.83816550348956
118c02dfcb9,4,3,1,18,,2,6,3,3,12,1,1,1,5,6,12,0,0,0,0,,,,,,349.83816550348956
118c02dfcb9,5,3,1,23,,2,6,3,3,11,1,1,1,5,6,11,0,0,0,0,,,,,,349.83816550348956
1322337aefd,1,1,1,52,,2,5,4,1,0,1,1,1,1,9,20,0,0,0,0,,,,,,349.83816550348956
1322337aefd,2,2,2,47,,2,6,4,1,0,1,1,1,4,9,11,0,0,0,0,,,2,2,0,349.83816550348956
1322337aefd,3,3,2,13,,1,6,1,2,6,1,3,0,0,0,99,0,0,0,0,,,0,,0,349.83816550348956
1322337aefd,4,3,2,15,,1,6,1,2,8,1,3,2,0,0,30,0,0,0,0,,,0,,0,349.83816550348956
137722a580e,1,1,1,43,,2,6,3,2,7,1,1,1,9,1,11,0,0,0,0,,,,,,285.8314743005855
137722a580e,2,2,2,41,,2,6,3,2,8,1,1,1,9,1,20,1,1,0,0,,,2,2,0,285.8314743005855
137722a580e,3,3,2,7,,1,6,1,1,1,1,0,0,0,0,20,0,0,0,0,,,,,,285.8314743005855
137722a580e,4,3,1,17,,1,6,1,2,8,1,3,2,0,0,20,0,0,0,0,,,,,,285.8314743005855
19a85790d9f,1,1,2,68,,4,6,4,1,0,1,3,2,0,0,30,0,0,0,0,,,5,5,0,278.1699302093719
229c5f20e85,1,1,1,57,,2,6,4,1,0,1,2,1,0,0,0,1,0,0,0,,,,,,285.8314743005855
229c5f20e85,2,2,2,52,,2,6,3,1,3,1,3,2,0,0,0,0,0,0,0,,,6,6,0,285.8314743005855
229c5f20e85,3,3,1,23,,1,6,3,3,11,1,1,1,5,6,0,0,0,0,0,,,,,,285.8314743005855
229c5f20e85,4,3,2,27,,1,6,3,1,3,1,1,1,9,15,0,0,0,0,0,,,0,,0,285.8314743005855
23af251ba2c,1,1,1,66,,2,6,3,1,4,1,1,1,9,4,20,1,1,0,0,,,,,,278.1699302093719
23af251ba2c,2,2,2,63,,2,6,3,1,4,1,3,2,0,0,99,0,1,0,0,,,10,8,0,278.1699302093719
23c74d4e483,1,1,1,31,,2,6,3,2,9,1,1,1,7,3,12,0,0,0,0,,,,,,285.8314743005855
23c74d4e483,2,2,2,31,,2,6,4,1,0,1,1,1,5,14,12,0,0,0,0,,,2,2,0,285.8314743005855
23c74d4e483,3,3,2,5,,1,6,4,1,0,1,0,0,0,0,12,0,0,0,0,,,,,,285.8314743005855
23c74d4e483,4,3,1,7,,1,6,1,1,0,1,0,0,0,0,12,0,0,0,0,,,,,,285.8314743005855
264b7c69a0d,1,1,1,50,,2,6,4,1,0,1,1,1,1,6,30,0,0,0,0,,,,,,349.83816550348956
264b7c69a0d,2,2,2,49,,2,6,4,1,0,1,1,1,5,6,30,0,0,0,0,,,3,3,0,349.83816550348956
264b7c69a0d,3,3,2,6,,1,6,1,1,0,1,0,0,0,0,30,0,0,0,0,,,,,,349.83816550348956
264b7c69a0d,4,3,2,19,,1,6,1,3,13,1,3,2,0,0,30,0,0,0,0,,,0,,0,349.83816550348956
264b7c69a0d,5,3,1,23,,1,6,1,3,15,1,3,2,0,0,30,0,0,0,0,,,,,,349.83816550348956
26b88cee52e,1,1,1,46,,2,6,4,1,0,1,2,1,0,0,30,0,0,0,0,,,,,,285.8314743005855
26b88cee52e,2,2,2,39,,2,6,4,1,0,1,1,1,4,13,30,0,0,0,0,,,1,1,0,285.8314743005855
26b88cee52e,3,3,2,18,,1,6,4,1,0,1,1,1,5,7,30,0,0,0,0,,,,,,285.8314743005855
29419edce19,1,1,1,47,,2,1,3,2,6,1,1,1,6,1,30,0,0,0,0,,,,,,318.6318074170462
29419edce19,2,2,2,36,,2,1,4,1,0,1,1,1,6,1,30,0,0,0,0,,,7,6,0,318.6318074170462
29419edce19,3,3,2,8,,1,6,1,1,0,2,0,0,0,0,30,0,0,0,0,,,,,,318.6318074170462
29419edce19,4,3,1,11,,1,6,1,1,3,1,3,0,0,0,30,0,0,0,0,,,,,,318.6318074170462
29419edce19,5,3,1,16,,1,6,1,2,6,1,3,2,0,0,30,0,0,0,0,,,,,,318.6318074170462
29419edce19,6,3,1,18,,1,1,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,318.6318074170462
29419edce19,7,3,1,20,,1,1,4,1,0,1,1,1,6,1,30,0,0,0,0,,,,,,318.6318074170462
29aaed8b095,1,1,1,43,,2,6,3,1,5,1,1,1,6,1,10,0,0,0,0,,,,,,285.8314743005855
29aaed8b095,2,2,2,39,,2,6,1,3,13,1,1,1,1,12,11,0,0,0,0,,,1,1,0,285.8314743005855
29aaed8b095,3,3,1,11,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,,,,285.8314743005855
2b438c83b01,1,1,2,85,,4,6,3,1,1,1,3,2,0,0,10,0,0,0,0,,,5,5,0,278.1699302093719
2da13125402,1,1,2,82,,4,6,3,2,8,1,3,2,0,0,12,0,0,0,0,,,0,,0,278.1699302093719
2da13125402,2,4,1,25,,1,6,3,3,14,1,1,1,2,12,99,0,0,0,0,,,,,,278.1699302093719
2da13125402,3,4,1,28,,1,6,3,4,18,1,1,1,3,10,99,0,0,0,0,,,,,,278.1699302093719
2ed47b8d0ed,1,1,1,32,,2,7,4,1,0,1,1,1,9,3,12,0,0,0,0,,,,,,285.8314743005855
2ed47b8d0ed,2,2,2,26,,2,7,3,3,12,1,3,2,0,0,12,0,0,0,0,,,1,1,0,285.8314743005855
2ed47b8d0ed,3,3,1,1,12,1,7,2,0,,0,0,0,0,0,12,0,0,0,0,10.05,78.7,,,,285.8314743005855
301869ef33e,1,1,2,42,,4,6,3,1,5,1,1,1,9,6,30,0,0,0,0,,,5,5,0,349.83816550348956
301869ef33e,2,3,2,15,,1,6,1,2,8,1,3,2,0,0,0,0,0,0,0,,,0,,0,349.83816550348956
301869ef33e,3,3,1,21,,1,6,3,3,12,1,1,1,4,3,12,0,0,0,0,,,,,,349.83816550348956
301869ef33e,4,3,1,22,,1,6,3,3,,1,1,1,5,7,0,0,0,0,0,,,,,,349.83816550348956
301869ef33e,5,3,1,26,,1,6,3,3,14,1,1,1,4,3,30,0,0,0,0,,,,,,349.83816550348956
30e96b39588,1,1,1,51,,2,6,3,1,3,1,1,1,6,1,20,0,0,0,0,,,,,,285.8314743005855
30e96b39588,2,2,2,46,,2,6,4,1,0,2,1,1,6,1,30,0,0,0,0,,,3,3,0,285.8314743005855
30e96b39588,3,3,1,15,,1,6,1,2,8,1,3,2,0,0,10,0,0,0,0,,,,,,285.8314743005855
30e96b39588,4,3,1,21,,1,6,4,1,0,1,1,1,6,1,11,0,0,0,0,,,,,,285.8314743005855
31e72e45715,1,1,1,43,,2,6,4,1,0,1,1,1,8,8,20,0,0,0,0,,,,,,349.83816550348956
31e72e45715,2,2,2,44,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,1,1,0,349.83816550348956
31e72e45715,3,3,2,16,,1,6,1,2,9,1,3,2,0,0,20,0,0,0,0,,,0,,0,349.83816550348956
33fdcf51098,1,1,1,34,,2,6,2,1,0,2,1,1,7,5,30,0,0,0,0,,,,,,349.83816550348956
33fdcf51098,2,2,2,34,,2,6,1,1,0,1,1,1,9,15,30,0,0,0,0,,,2,2,0,349.83816550348956
33fdcf51098,3,3,1,10,,1,6,1,1,2,1,0,0,0,0,10,0,0,0,0,,,,,,349.83816550348956
33fdcf51098,4,3,2,14,,1,6,1,1,0,1,3,0,0,0,99,0,0,0,0,,,0,,0,349.83816550348956
3672bf5b4b4,1,1,1,33,,2,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,318.6318074170462
3672bf5b4b4,2,2,2,31,,2,6,4,1,0,1,3,2,0,0,99,0,0,0,0,,,2,2,0,318.6318074170462
3672bf5b4b4,3,3,2,7,,1,6,1,1,0,1,0,0,0,0,20,0,0,0,0,,,,,,318.6318074170462
3672bf5b4b4,4,3,1,14,,1,6,1,2,8,1,1,0,0,0,99,0,0,0,0,,,,,,318.6318074170462
3672bf5b4b4,5,4,2,60,,4,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,1,1,0,318.6318074170462
380f78e54f1,1,1,2,67,,4,6,3,4,17,1,3,2,0,0,11,0,0,0,0,,,5,5,0,278.1699302093719
380f78e54f1,2,3,1,23,,1,6,1,3,13,1,3,2,0,0,11,0,0,0,0,,,,,,278.1699302093719
380f78e54f1,3,3,1,40,,1,1,3,3,14,1,2,1,0,0,12,0,0,1,0,,,,,,278.1699302093719
380f78e54f1,4,4,1,10,,1,6,1,1,4,1,3,0,0,0,11,0,0,0,0,,,,,,278.1699302093719
39117762ff0,1,1,2,47,,3,6,1,3,15,1,1,1,2,12,30,0,0,0,0,,,3,3,0,318.6318074170462
39117762ff0,2,3,1,15,,1,6,1,1,0,2,3,2,0,0,30,1,0,0,1,,,,,,318.6318074170462
39117762ff0,3,3,1,18,,1,6,1,1,5,1,3,2,0,0,11,0,0,0,0,,,,,,318.6318074170462
39117762ff0,4,3,1,21,,1,6,1,1,5,1,3,2,0,0,11,0,0,0,0,,,,,,318.6318074170462
39117762ff0,5,4,2,34,,1,6,1,2,8,1,1,1,2,12,30,0,0,0,0,,,3,3,0,318.6318074170462
39117762ff0,6,5,2,31,,1,6,1,1,5,1,1,1,9,15,30,0,0,0,0,,,1,1,0,318.6318074170462
39366a56229,1,1,1,63,,4,6,3,3,14,1,3,2,0,0,0,0,0,0,0,,,,,,349.83816550348956
39366a56229,2,3,2,27,,4,6,3,3,10,1,1,1,11,11,99,0,0,0,0,,,2,2,0,349.83816550348956
39366a56229,3,4,1,7,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,349.83816550348956
39366a56229,4,4,2,9,,1,6,1,1,3,1,0,0,0,0,12,0,0,0,0,,,,,,349.83816550348956
39366a56229,5,4,2,28,,3,6,3,3,13,1,1,1,8,3,0,0,0,0,0,,,0,,0,349.83816550348956
3939d25573e,1,1,1,39,,2,6,3,4,18,1,1,1,3,12,30,0,0,0,0,,,,,,318.6318074170462
3939d25573e,2,2,2,37,,2,6,1,3,13,1,3,2,0,0,30,0,0,0,0,,,0,,0,318.6318074170462
3939d25573e,3,3,1,15,,1,6,1,2,10,1,3,2,0,0,30,0,0,0,0,,,,,,318.6318074170462
3939d25573e,4,3,2,15,,1,6,1,2,11,1,3,2,0,0,30,0,0,0,0,,,0,,0,318.6318074170462
3939d25573e,5,4,2,21,,1,6,1,2,11,1,3,2,0,0,30,0,0,0,0,,,0,,0,318.6318074170462
3aea07c4741,1,1,1,45,,2,6,1,1,3,1,3,2,0,0,20,0,1,0,0,,,,,,349.83816550348956
3aea07c4741,2,2,2,43,,2,6,1,1,5,1,3,2,0,0,99,0,0,0,0,,,5,5,0,349.83816550348956
3aea07c4741,3,3,2,12,,1,6,1,1,2,1,3,0,0,0,11,0,0,0,0,,,0,,0,349.83816550348956
3aea07c4741,4,3,1,13,,1,6,1,1,2,1,3,0,0,0,99,0,0,0,0,,,,,,349.83816550348956
3aea07c4741,5,3,1,15,,1,6,1,2,6,1,3,2,0,0,99,0,1,0,0,,,,,,349.83816550348956
3aea07c4741,6,3,2,18,,2,6,1,3,10,1,3,2,0,0,99,0,0,0,0,,,0,,0,349.83816550348956
3aea07c4741,7,3,1,23,,2,6,1,2,10,1,2,1,0,0,99,0,0,0,0,,,,,,349.83816550348956
3c75d4c8df5,1,1,1,23,,2,7,4,1,0,1,2,1,0,0,20,0,0,0,0,,,,,,285.8314743005855
3c75d4c8df5,2,2,2,22,,2,7,4,1,0,1,3,2,0,0,99,0,0,0,0,,,1,1,0,285.8314743005855
3c75d4c8df5,3,3,1,5,,1,7,4,1,0,2,0,0,0,0,11,0,0,0,0,,,,,,285.8314743005855
3d147a0ad04,1,1,1,58,,2,6,3,1,5,1,1,1,8,8,20,0,0,0,0,,,,,,349.83816550348956
3d147a0ad04,2,2,2,58,,2,6,3,2,8,1,3,2,0,0,20,0,0,0,0,,,4,4,0,349.83816550348956
3d147a0ad04,3,3,1,37,,1,1,3,3,12,1,1,1,4,7,11,0,0,0,0,,,,,,349.83816550348956
3d9fa50d74c,1,1,1,38,,2,6,4,1,0,1,1,1,6,1,20,0,0,0,0,,,,,,349.83816550348956
3d9fa50d74c,2,2,2,33,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,2,2,0,349.83816550348956
3d9fa50d74c,3,3,2,15,,1,6,1,2,9,1,3,2,0,0,99,0,0,0,0,,,0,,0,349.83816550348956
3d9fa50d74c,4,3,1,17,,2,6,1,2,8,1,1,1,8,8,20,0,0,0,0,,,,,,349.83816550348956
3d9fa50d74c,5,4,2,22,,2,6,4,1,0,1,3,2,0,0,20,0,0,0,0,,,0,,0,349.83816550348956
3e1d0983ec9,1,1,1,73,,2,6,4,1,0,1,3,2,0,0,11,1,1,0,0,,,,,,278.1699302093719
3e1d0983ec9,2,2,2,69,,2,6,4,1,0,1,3,2,0,0,11,1,0,0,0,,,,,,278.1699302093719
452ceebdb9d,1,1,1,45,,1,1,3,1,4,1,1,1,7,5,0,1,0,0,0,,,,,,278.1699302093719
